price,address,bds,ba,sqft,image
"$285,000","504 Dancing Fox Rd, Decatur, GA 30032",3,3,"1,766",N/A
"$669,000","2814 Arbor Springs Trce, Tucker, GA 30084",6,5,"4,336",https://photos.zillowstatic.com/p_e/ISb1nfja4n39p70000000000.jpg
"$465,000","2539 Riverglenn Cir, Dunwoody, GA 30338",4,3,"3,131",N/A
$1.71M,"814 Lullwater Rd NE, Atlanta, GA 30307",5,5,"6,012",https://photos.zillowstatic.com/p_e/ISr9gckndix5vc1000000000.jpg
"$184,900","1990 2nd Ave, Decatur, GA 30032",3,2,"1,420",https://photos.zillowstatic.com/p_e/ISbx7l6fk9yscq0000000000.jpg
"$248,200","2238 Winfield Ave SE, Decatur, GA 30032",2,2,960,https://photos.zillowstatic.com/p_e/IS3vw8pr6pr65l0000000000.jpg
"$508,280","2433 Skyland Way NE #72, Brookhaven, GA 30319",4,4,"2,516","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$463,000","1396 Bubbling Creek Rd NE, Brookhaven, GA 30319",4,3,"1,985","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$25,000","2279 Brockett Rd, Tucker, GA 30084",--,1,625,N/A
"$220,000","1488 Drayton Woods Dr, Tucker, GA 30084",3,2,"1,502","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$238,300","4226 D Youville Trce, Atlanta, GA 30341",2,3,"2,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$97,000","6235 Creekford Ln, Lithonia, GA 30058",3,2.5,"1,344","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$270,000","3090 Quantum Ln #45, Chamblee, GA 30341",2,3,"1,343","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$165,000","6617 Eastbriar Dr, Lithonia, GA 30058",3,2,"1,438","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$89,500","4091 Woodridge Way, Tucker, GA 30084",1,1,924,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$405,000","2457 Sunset Dr NE, Atlanta, GA 30345",4,3,"2,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$68,000","438 Prince Of Wales, Stone Mountain, GA 30083",1,1,784,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,000","3981 Central Dr, Clarkston, GA 30021",4,4,"2,292",N/A
"$463,000","4752 Village North Ct, Dunwoody, GA 30338",4,3,"2,366","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$446,000","116 Knob Hills Cir #116, Decatur, GA 30030",3,4,"2,165","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$238,300","4226 D Youville Trce #4226, Atlanta, GA 30341",2,3,"2,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$352,000","3910 Glen Park Dr, Lithonia, GA 30038",4,4,"3,052","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$77,500","3168 Chapel St, Scottdale, GA 30079","5,227",N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$465,000","1742 Clifton Way SE, Atlanta, GA 30316",3,3,"1,368","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$373,250","698 Gresham Ave SE, Atlanta, GA 30316",3,2,"1,149","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$850,000","1586 Clifton Rdg NE, Atlanta, GA 30307",0.42,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$327,500","2653 Glenvalley Dr, Decatur, GA 30032",3,2,"1,346","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$397,000","2413 Thawley Pl #8, Tucker, GA 30084",4,4,"2,634","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$345,000","4218 Oak Forest Dr NE, Brookhaven, GA 30319",4,3,"2,494","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$509,900","1915 River Birch Ln, Atlanta, GA 30316",5,3,"2,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$199,000","4632 Mercer Rd, Stone Mountain, GA 30083",8,4,"2,208","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$540,000","1272 Enidurgh Ct #36, Atlanta, GA 30329",4,4,"2,934","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$265,000","1547 Paxon St SE, Atlanta, GA 30317",2,2,946,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$395,000","5435 Trentham Dr, Dunwoody, GA 30338",3,3,"2,342","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$120,000","3756 Waldrop Ln, Decatur, GA 30034",2,3,"1,376","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$13,000","2653 Williams Grant Reynolds Dr, Lithonia, GA 30058",0.3,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$217,000","2654 Columbia Dr, Decatur, GA 30034",3,2,"2,420","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$13,000","2653 Williams Grant Reynolds Dr LOT 0, Lithonia, GA 30058",0.3,N/A,N/A,https://photos.zillowstatic.com/p_e/ISn6j5hb5mqvu51000000000.jpg
"$120,000","3756 Waldrop Ln, Decatur, GA 30034",2,3,"1,376",https://photos.zillowstatic.com/p_e/ISnisk4zg56svc1000000000.jpg
"$168,000","3518 Waldrop Ridge Ln, Decatur, GA 30034",3,3,"1,910",https://photos.zillowstatic.com/p_e/ISj3ifciix0d010000000000.jpg
"$173,000","2702 Hillvale Cove Dr, Lithonia, GA 30058",3,2,"1,614",https://photos.zillowstatic.com/p_e/ISr598tgis67vi0000000000.jpg
"$136,500","4257 Catalpa Ct, Ellenwood, GA 30294",3,2,"1,200",https://photos.zillowstatic.com/p_e/ISbhvcnzbnnmf70000000000.jpg
"$5,000","2855 Thompson Cir, Decatur, GA 30034",1.99,N/A,N/A,https://photos.zillowstatic.com/p_e/ISzbro1zluspmd0000000000.jpg
"$227,900","2671 Treadway Dr, Decatur, GA 30034",4,3,"2,191",https://photos.zillowstatic.com/p_e/IS33jvbcvof09a1000000000.jpg
"$440,000","2626 Willow Cv, Decatur, GA 30033",4,3,"2,646",https://photos.zillowstatic.com/p_e/ISrhyjwuz50cwf1000000000.jpg
"$420,000","1133 Scott Blvd UNIT 4, Decatur, GA 30030",3,4,"1,748",https://photos.zillowstatic.com/p_e/IS76cfqus9tgnz0000000000.jpg
"$169,900","224 Olympic Pl, Decatur, GA 30030",2,1,875,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$420,000","1133 Scott Blvd, Decatur, GA 30030",3,3.5,"1,776","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$177,000","499 Pineburr Ln, Stone Mountain, GA 30087",4,2,"2,067","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$375,000","2487 Woodacres Rd NE, Atlanta, GA 30345",4,3,"2,376","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$462,485","3141 Quinn Pl, Chamblee, GA 30341",4,4,"2,407","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$275,000","1244 Carter Rd, Decatur, GA 30030",3,1,"1,157","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$313,700","4862 Coldstream Dr, Dunwoody, GA 30360",4,2.5,"2,575",N/A
"$397,000","2413 Thawley Pl, Tucker, GA 30084",4,4,"2,634","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$850,000","1586 Clifton Rdg, Atlanta, GA 30329",0.42,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,000","1142 N Jamestown Rd, Decatur, GA 30033",1,1,974,N/A
"$402,500","2082 Abby Ln NE, Atlanta, GA 30345",3,1.5,"3,373",N/A
"$215,000","2579 Hatfield Cir SE, Atlanta, GA 30316",3,2,"1,593","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$333,500","3308 Sangster Way #404, Decatur, GA 30032",4,4,"2,430","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$535,000","2343 Littlebrooke Dr, Dunwoody, GA 30338",3,3,"3,057","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$479,000","1377 La France St NE, Atlanta, GA 30307",3,2,"1,578","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$459,000","1738 Hosea L Williams Dr NE, Atlanta, GA 30317",3,2,"1,616","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$178,500","707 Stonehill Ct, Stone Mountain, GA 30083",4,2,"1,568","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$505,000","712 Alden Dr, Decatur, GA 30030",4,4,"2,527","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","2020 Wesley Chapel Rd, Decatur, GA 30035",4,3,"2,320",N/A
"$2,200","4597 Briarcliff Rd NE, Atlanta, GA 30345",3,2,"2,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$549,900","1284 Carolyn Dr NE, Atlanta, GA 30329",3,3,"1,500","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$373,000","3951 Edenton Ct NE, Brookhaven, GA 30319",4,3,"2,251","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$365,000","2837 White Oak Dr, Decatur, GA 30032",3,3,"2,304","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$125,000","3878 Woodridge Way, Tucker, GA 30084",2,2,"1,182","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,000","1142 N Jamestown Rd APT 107, Decatur, GA 30033",1,1,974,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$124,200","3716 Harvest Dr, Decatur, GA 30034",3,3,"1,460","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$215,000","1783 Thomas Ter, Decatur, GA 30032",3,2,"1,310","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$560,000","2942 Pangborn Rd, Decatur, GA 30033",5,5,"3,700","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$179,000","3416 Glen Rd, Decatur, GA 30032",2,2,"1,048","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$125,000","815 Post Road Cir, Stone Mountain, GA 30088",4,3,"1,702",N/A
"$415,000","4431 Shelborne Dr, Atlanta, GA 30338",4,4,"3,291","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","2795 Old Norcross Rd, Tucker, GA 30084",3,2,"1,518",https://photos.zillowstatic.com/p_e/IS33b5emluv7gc1000000000.jpg
"$206,300","4147 Norman Rd, Stone Mountain, GA 30083",4,3,"1,810",https://photos.zillowstatic.com/p_e/ISv8y4bjaxjgw60000000000.jpg
"$560,000","2942 Pangborn Rd, Decatur, GA 30033",5,5,"3,700",https://photos.zillowstatic.com/p_e/ISvstmd40cxxl70000000000.jpg
"$170,000","3927 Cheru Dr, Decatur, GA 30034",3,2,"1,654",https://photos.zillowstatic.com/p_e/IS3zbbsgpcc2em1000000000.jpg
"$330,000","3573 Orchard Cir, Decatur, GA 30032",3,3,"1,873",https://photos.zillowstatic.com/p_e/ISj75gfceksghx1000000000.jpg
"$40,000","1235 Fleetwood Dr SE, Atlanta, GA 30316",--,1,888,N/A
"$118,000","3512 Lynview Ct W, Decatur, GA 30034",3,1,"1,738",https://photos.zillowstatic.com/p_e/ISfwtklhtbc3zc1000000000.jpg
"$375,000","2441 Maclaren Cir, Dunwoody, GA 30360",3,2,"1,712",https://photos.zillowstatic.com/p_e/ISynljsnoab3xf.jpg
"$140,000","2361 Chevy Chase Ln, Decatur, GA 30032",4,4,"2,609",https://photos.zillowstatic.com/p_e/ISbd8wvvr686yk0000000000.jpg
"$204,900","2132 Rosewood Rd, Decatur, GA 30032",3,3,"1,809","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$485,000","1278 Woodland Ave NE, Atlanta, GA 30324",3,2,"1,495","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$225,000","7223 Misty Harbor Ct, Stone Mountain, GA 30087",5,4,"2,720","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$420,000","2971 Ringle Rd, Brookhaven, GA 30341",3,1,"1,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$510,000","1291 Peachtree Vw NE, Brookhaven, GA 30319",3,4,"2,167","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$336,400","2817 Mount Olive Dr, Decatur, GA 30033",3,2,"1,513","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$580,000","269 Josephine St NE, Atlanta, GA 30307",3,2,"1,651","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$198,000","815 Tuxworth Cir, Decatur, GA 30033",3,2,"1,346","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$187,000","3522 Pin Oak Cir, Atlanta, GA 30340",3,2,"1,610",N/A
"$122,900","5718 Taffeta Ct, Lithonia, GA 30058",3,2,"1,206","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$375,000","1312 Stillwood Dr NE, Atlanta, GA 30306",2,2.5,"1,264",N/A
"$220,000","3972 Spanish Oak Dr, Atlanta, GA 30340",3,2,"1,309","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$85,000","5260 Biffle Downs Rd, Stone Mountain, GA 30088",3,2,"1,578","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$310,790","7588 Shady Maple, Stonecrest, GA 30088",5,5,"3,300",N/A
"$19,000","5842 Par Four Ct, Lithonia, GA 30038",2,2,"1,220","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$432,500","1388 Smith St SE, Atlanta, GA 30316",3,3,"1,880","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$389,900","1701 Remington Rd, Atlanta, GA 30341",2,2,"1,308","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$431,000","1104 Falkirk Ln, Stone Mountain, GA 30087",5,4,"3,787","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$638,000","1608 Alder Ct SE, Atlanta, GA 30317",4,4,846,N/A
"$220,000","2575 Woodgreen Dr, Atlanta, GA 30341",3,2,"1,539","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$835,000","1902 Ham Dr, Chamblee, GA 30341",5,5,"3,397","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$492,900","395 Pratt Dr SE UNIT 804, Atlanta, GA 30315",2,3,"2,623","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$30,900","6425 Rockland Rd, Lithonia, GA 30038",4,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$111,000","4168 Loveless Dr, Ellenwood, GA 30294",3,2,"1,417","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.05M,"1155 Arborvista Dr NE, Atlanta, GA 30329",3,2,"1,626","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$126,000","1501 Clairmont Rd APT 1115, Decatur, GA 30033",1,1,814,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$169,500","506 Rue Montaigne, Stone Mountain, GA 30083",3,2,"1,962","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$88,000","1763 S Hairston Rd, Stone Mountain, GA 30088",2,1,850,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$220,000","2575 Woodgreen Dr #19, Atlanta, GA 30341",3,2,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","529 Warren Ave, Scottdale, GA 30079",4,3,"1,820","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$150,000","1005 Lake Dr, Snellville, GA 30039",3,1,"1,200",N/A
"$145,000","3298 Kilarney Ct, Decatur, GA 30032",3,2,"1,575",https://photos.zillowstatic.com/p_e/ISvoyn2bmv1mbk1000000000.jpg
"$300,000","529 Warren Ave, Scottdale, GA 30079",4,3,"1,820",https://photos.zillowstatic.com/p_e/ISfwtkhynb44bw0000000000.jpg
"$169,500","506 Rue Montaigne, Stone Mountain, GA 30083",3,2,"1,962",https://photos.zillowstatic.com/p_e/ISb5qsyase8zot0000000000.jpg
"$405,000","3949 Harts Mill Ln NE, Brookhaven, GA 30319",5,3,"3,112",N/A
"$126,000","1501 Clairmont Rd, Decatur, GA 30033",1,1,814,https://photos.zillowstatic.com/p_e/IS-qti8j49yuogt.jpg
$1.05M,"1155 Arborvista Dr NE, Atlanta, GA 30329",3,2,"1,626",https://photos.zillowstatic.com/p_e/ISah76au109bp41000000000.jpg
"$88,000","1763 S Hairston Rd, Stone Mountain, GA 30088",2,1,850,https://photos.zillowstatic.com/p_e/ISnu5r3h643z0w0000000000.jpg
"$3,600","2487 Gatebury Cir, Chamblee, GA 30341",3,3.5,"2,310",https://photos.zillowstatic.com/p_e/ISbhfcgxn42of11000000000.jpg
"$418,500","167 Murray Hill Ave NE, Atlanta, GA 30317",3,2,"1,169",https://photos.zillowstatic.com/p_e/ISz3p5rxlommr71000000000.jpg
"$357,239","2014 Yellow Finch Trl, Atlanta, GA 30316",3,3,"1,738","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$115,000","3168 Kingswood Gln, Decatur, GA 30034",3,3,"1,500","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$390,000","1691 Springbrook Dr, Decatur, GA 30033",3,2,"1,543",N/A
"$525,000","183 Whitefoord Ave NE, Atlanta, GA 30307",4,3,"2,078","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$620,000","204 Wilton Dr, Decatur, GA 30030",3,2,"1,925","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$410,000","4036 Brockett Oaks, Tucker, GA 30084",4,4,"2,537","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$226,500","1651 S Hidden Hills Pkwy, Stone Mountain, GA 30088",4,3,"3,102","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$340,000","4577 N Peachtree Rd, Atlanta, GA 30338",4,3,"3,078","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$410,000","5552 Silver Ridge Dr, Stone Mountain, GA 30087",5,7,"4,895","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$790,000","650 Clairemont Ave, Decatur, GA 30030",3,3,"2,000","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$695,500","2006 Warlick Pl NE, Atlanta, GA 30317",5,4,"2,661","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$470,000","3531 Eaglerock Dr, Doraville, GA 30340",5,3,"2,950","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$317,000","1063 Briar Vista Ter NE, Atlanta, GA 30324",3,1,"1,126","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$136,900","3142 Panthers Trce, Decatur, GA 30034",3,2,"1,399","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$96,000","2296 Aurie Dr, Decatur, GA 30034",3,2.5,"1,974",N/A
"$101,000","4667 Jakes Trl, Decatur, GA 30034",4,3,"4,240",N/A
"$325,000","3080 Quantum Ln #40, Chamblee, GA 30341",3,4,"1,803",N/A
"$91,650","2041 Mcafee Rd #13, Decatur, GA 30032",3,2,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$452,000","597 Willivee Dr, Decatur, GA 30033",3,2,"1,724","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$179,500","1800 Clairmont Lk APT 713, Decatur, GA 30033",1,1,872,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$125,000","1212 Richard Rd, Decatur, GA 30032",3,2,"1,499",N/A
"$238,070","2254 Annes Lake Cir, Lithonia, GA 30058",3,3,"2,135","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$473,300","24 Rockyford Rd NE, Atlanta, GA 30317",3,2,"1,547","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,000","1569 Smithson Dr, Lithonia, GA 30058",5,3,"3,055","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$224,250","5200 Peachtree Rd APT 3322, Chamblee, GA 30341",2,2,902,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$175,000","1140 Old Greystone Dr, Lithonia, GA 30058",4,3,"2,022","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$585,000","173 Albright Way #13, Atlanta, GA 30317",3,4,"2,413","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$465,000","2996 Ringle Rd, Chamblee, GA 30341",4,2,"1,732",N/A
"$325,000","148 Vannoy St SE, Atlanta, GA 30317",3,3,"1,958","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$60,000","615 Windchase Ln, Stone Mountain, GA 30083",2,2,940,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$202,500","410 Candler Park Dr NE, Atlanta, GA 30307",2,1,840,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
